timestamp,node_id,job_id,polling_interval_actual,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_packets,ib_port_rcv_packets,ib_port_xmit_wait,ib_port_xmit_discards,ib_excessive_buffer_overrun_errors,ib_link_downed,ib_link_error_recovery,ib_symbol_error,ib_local_link_integrity_errors,ib_port_rcv_remote_physical_errors,ib_port_rcv_errors,ib_sq_num_rnr,ib_sq_num_to,ib_rq_num_oos,ib_sq_num_oos,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_packets_delta,ib_port_rcv_packets_delta,ib_port_xmit_wait_delta,ib_port_xmit_discards_delta,ib_excessive_buffer_overrun_errors_delta,ib_symbol_error_delta,ib_port_rcv_errors_delta,ib_sq_num_rnr_delta,ib_sq_num_to_delta,ib_rq_num_oos_delta,ib_sq_num_oos_delta
1777328425.680726,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233422113306,262614406534,344654793,397876854,8429860,0,0,0,0,0,0,0,0,0,0,0,0,35427622,35397227,35706,35681,851,0,0,0,0,0,0,0,0
1777328426.180819,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233461424736,262654160287,344694825,397917179,8429891,0,0,0,0,0,0,0,0,0,0,0,0,39311430,39753753,40032,40325,31,0,0,0,0,0,0,0,0
1777328426.68091,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233498535999,262690769106,344731689,397953694,8430328,0,0,0,0,0,0,0,0,0,0,0,0,37111263,36608819,36864,36515,437,0,0,0,0,0,0,0,0
1777328427.181002,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233533273590,262725479426,344766624,397988629,8430340,0,0,0,0,0,0,0,0,0,0,0,0,34737591,34710320,34935,34935,12,0,0,0,0,0,0,0,0
1777328427.6810975,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233574268834,262766444895,344807825,398029801,8431511,0,0,0,0,0,0,0,0,0,0,0,0,40995244,40965469,41201,41172,1171,0,0,0,0,0,0,0,0
1777328428.181192,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233609696762,262801842088,344843538,398065475,8432124,0,0,0,0,0,0,0,0,0,0,0,0,35427928,35397193,35713,35674,613,0,0,0,0,0,0,0,0
1777328428.6812823,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233644434569,262836552422,344878483,398100412,8432135,0,0,0,0,0,0,0,0,0,0,0,0,34737807,34710334,34945,34937,11,0,0,0,0,0,0,0,0
1777328429.1813457,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233685429833,262877517801,344919675,398141578,8432148,0,0,0,0,0,0,0,0,0,0,0,0,40995264,40965379,41192,41166,13,0,0,0,0,0,0,0,0
1777328429.6814482,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233720857809,262912915008,344955374,398177254,8432561,0,0,0,0,0,0,0,0,0,0,0,0,35427976,35397207,35699,35676,413,0,0,0,0,0,0,0,0
1777328430.181549,g5.hpc.coe,34662,0.5001,0,100.0,2035.0,12288.0,233761853163,262953880380,344996565,398218419,8434974,0,0,0,0,0,0,0,0,0,0,0,0,40995354,40965372,41191,41165,2413,0,0,0,0,0,0,0,0
