timestamp,node_id,job_id,polling_interval_actual,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_packets,ib_port_rcv_packets,ib_port_xmit_wait,ib_port_xmit_discards,ib_excessive_buffer_overrun_errors,ib_link_downed,ib_link_error_recovery,ib_symbol_error,ib_local_link_integrity_errors,ib_port_rcv_remote_physical_errors,ib_port_rcv_errors,ib_sq_num_rnr,ib_sq_num_to,ib_rq_num_oos,ib_sq_num_oos,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_packets_delta,ib_port_rcv_packets_delta,ib_port_xmit_wait_delta,ib_port_xmit_discards_delta,ib_excessive_buffer_overrun_errors_delta,ib_symbol_error_delta,ib_port_rcv_errors_delta,ib_sq_num_rnr_delta,ib_sq_num_to_delta,ib_rq_num_oos_delta,ib_sq_num_oos_delta
1778096662.279021,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347275536,136420277933,137614076,139217282,2565900,0,0,0,0,0,0,0,0,0,0,0,0,1450,526,17,10,0,0,0,0,0,0,0,0,0
1778096662.7791684,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347276428,136420278012,137614079,139217284,2565900,0,0,0,0,0,0,0,0,0,0,0,0,892,79,3,2,0,0,0,0,0,0,0,0,0
1778096663.2793095,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347277362,136420278091,137614082,139217286,2565900,0,0,0,0,0,0,0,0,0,0,0,0,934,79,3,2,0,0,0,0,0,0,0,0,0
1778096663.7794428,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347278339,136420278170,137614085,139217288,2565900,0,0,0,0,0,0,0,0,0,0,0,0,977,79,3,2,0,0,0,0,0,0,0,0,0
1778096664.2795775,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347279358,136420278249,137614088,139217290,2565900,0,0,0,0,0,0,0,0,0,0,0,0,1019,79,3,2,0,0,0,0,0,0,0,0,0
1778096664.7797117,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347280419,136420278328,137614091,139217292,2565900,0,0,0,0,0,0,0,0,0,0,0,0,1061,79,3,2,0,0,0,0,0,0,0,0,0
1778096665.279847,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347281545,136420278407,137614095,139217294,2565900,0,0,0,0,0,0,0,0,0,0,0,0,1126,79,4,2,0,0,0,0,0,0,0,0,0
1778096665.779983,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347282790,136420278541,137614101,139217297,2565900,0,0,0,0,0,0,0,0,0,0,0,0,1245,134,6,3,0,0,0,0,0,0,0,0,0
1778096666.280105,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347282933,136420278598,137614103,139217298,2565900,0,0,0,0,0,0,0,0,0,0,0,0,143,57,2,1,0,0,0,0,0,0,0,0,0
1778096666.7802358,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347283118,136420278655,137614105,139217299,2565900,0,0,0,0,0,0,0,0,0,0,0,0,185,57,2,1,0,0,0,0,0,0,0,0,0
1778096667.2803714,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347283345,136420278712,137614107,139217300,2565900,0,0,0,0,0,0,0,0,0,0,0,0,227,57,2,1,0,0,0,0,0,0,0,0,0
1778096667.780516,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347283614,136420278769,137614109,139217301,2565900,0,0,0,0,0,0,0,0,0,0,0,0,269,57,2,1,0,0,0,0,0,0,0,0,0
1778096668.280651,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347283925,136420278826,137614111,139217302,2565900,0,0,0,0,0,0,0,0,0,0,0,0,311,57,2,1,0,0,0,0,0,0,0,0,0
1778096668.7807846,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347284278,136420278883,137614113,139217303,2565900,0,0,0,0,0,0,0,0,0,0,0,0,353,57,2,1,0,0,0,0,0,0,0,0,0
1778096669.2809014,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347284673,136420278940,137614115,139217304,2565900,0,0,0,0,0,0,0,0,0,0,0,0,395,57,2,1,0,0,0,0,0,0,0,0,0
1778096669.7810376,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347285111,136420278997,137614117,139217305,2565900,0,0,0,0,0,0,0,0,0,0,0,0,438,57,2,1,0,0,0,0,0,0,0,0,0
1778096670.2811675,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347285591,136420279054,137614119,139217306,2565900,0,0,0,0,0,0,0,0,0,0,0,0,480,57,2,1,0,0,0,0,0,0,0,0,0
1778096670.7813103,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347286190,136420279166,137614123,139217308,2565900,0,0,0,0,0,0,0,0,0,0,0,0,599,112,4,2,0,0,0,0,0,0,0,0,0
1778096671.2814507,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347286777,136420279245,137614126,139217310,2565900,0,0,0,0,0,0,0,0,0,0,0,0,587,79,3,2,0,0,0,0,0,0,0,0,0
1778096671.7815728,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347287406,136420279324,137614129,139217312,2565900,0,0,0,0,0,0,0,0,0,0,0,0,629,79,3,2,0,0,0,0,0,0,0,0,0
1778096672.28171,g5.hpc.coe,41393,0.5001,0,0.0,0.0,12288.0,135347288077,136420279403,137614132,139217314,2565900,0,0,0,0,0,0,0,0,0,0,0,0,671,79,3,2,0,0,0,0,0,0,0,0,0
